texto_final,sentimento
mofi malbec magnetic melhor vsfd onde não,1
comprei malbec gold tomara bom,0
malbec prima rica bonarda,0
malbec perde pro drakka noir,0
passou grt perfume igual malbec x tmnc,0
odeio cheiro malbec gold,-1
malbec vida,1
belíssimo malbec,1
jssksksksksksksl não gosto malbec,-1
princess brilhostulipazonzo óculos degustando malbec valle uco escrever virou frente rosto_risonho_com_gota_de_suorbrilhos,1
não consigo sentir cheio malbec rosto_vomitandorosto_vomitando,-1
finalmente egeo chegou não aguento usar malbec,1
meeeu cheiro malbec black top demais quero,1
tô bebendo malbec toda sexta feira 2 meses. preciso inovar rosto_chorando_de_rir,1
muda malbec haha.,0
nak carteira comprado malbec mim,0
irmão incensou casa malbec puta pariu,-1
troco malbec amorzinho bumbum pensa bem diz rosto_piscando_e_com_língua_para_fora,1
invicta 2 finin pescoço malbec,0
não! cheiro malbec não,0
dor homem malbec acabar,-1
inteligencia milhoes??? puts perfeita solucao. gente comparando malbec tambem!,0
ultimamente nem malbec ta fixando mim,0
lança malbec faz boa,0
malbec novo chegouuuurosto_babando,1
kit malbec desodorante colônia 50ml + desodorante antitranspirante aerossol 31g + sabonete líquido corporal 75ml r$9890 4x + frete grátis etiquetacupom fretegratis alta_tensãolink,0
usar malbec não quer dizer vai ficar cheiroso gente nem parece usa.,0
sorte ex não usava malbec kkk maioria pergunto sobre perfume fala malbec,0
cheiro malbec misturado maconha assim dizia,0
malbec dou pai,0
menina fila merenda hoje. “ andrey tá cheiro né? “ “ cheiro “ “ cheiro malbec né? “ “ sim ( sorriso orelha cheio vergonha “ cheiroso qualidades pai polegar_para_cima_pele_morena,1
malbec acredita? kkk,0
ganhei malbec amada,1
malbec fracos bagui jhonsons baby galinha pintadinha,0
dá malbec x gente resolvenaipe_de_copas,0
perfume malbec tão---local_de_culto,1
malbec chegou rosto_com_olhar_maravilhado,1
malbec mtt bom slc rosto_atordoadorosto_sorridente_com_3_corações,1
latitud 33°apresenta novo vinho malbec rosé,0
gosto malbec kkk acho gosto homem não presta então rosto_de_palhaço,1
hidratante malbec braboo snr,1
adoto gatinho 180 usa correntinha malbec rosto_bizarro,1
prefiro morte dq namorar alguém fedendo malbec,-1
zaad melhor malbec falei tô leve,0
incrível geral conhecer cheiro malbec mane,0
sinto cheiro malbec black quilômetros distância kkk perfume traz cada lembrança rosto_embriagadorosto_embriagadorosto_embriagado,-1
malbec perfume todo cara diz pegador coitado... aviso amigo n?,0
comprei outro malbec não jeito,0
malbec nem lembrava,0
malbec x aulas c r l h,1
dhiahdjajdh não gosto amiga aí vai gosto eh malbec cheiro homem (?) não sei explicar,-1
namorar alguém fedendo malbec? kkk,-1
comprei malbec presente pro pai cheguei casa vidro cheio kkk rosto_de_palhaço,1
homem não presta cheira malbec,-1
malbec tá 130???? comprar barato 199 kkk odio,-1
jogador usa malbec cabelo régua ponto fraco sim!!!,1
ainda bem parei usar malbec não safada,1
manda vim outro perfume preferência malbec rosto_sorridente_com_3_corações,1
meninas perfume eh pura uva metade fortaleza usa outra usa malbec,0
cheirosa malbec rosto_exalando🫶🏽,1
cheirinho malbec quebra af,1
comprar pintar cabelo. caixa tava escrito “preto malbec”. peguei. cheguei casa pintei cabelo. resultado cabelo tá vermelho rosto_de_palhaçorosto_de_palhaço,0
tô 4 malbec 2 egeo 1 coffe jkkkk ostentando perfume,1
coisa detesto cumprimentar alguém cheiro malbec porque cheiro percevejo gruda mim jeito rosto_vomitandorosto_vomitando,-1
leandro vem aqui casa perfume fica grudado tudo lado. ja 3 dias cabeceira ta cheiro malbec,0
grande maioria caras usa malbec não presta não jskssk nada pessoal. não afirmo sobre porque não conheço ainda rosto_com_olho_piscando menos cheiroso porque perfume mt bom rosto_segurando_as_lágrimascoração_vermelho,1
seja malbec rosto_chorando_de_rir,0
oh perfume fedorento malbec caixa preta misericórdia,-1
perfume marcante (de bom) masculino senti polo ralph lauren ruim neymar sério pior malbec amadeirado exagerado querendo imitar feromônio canino,-1
cara vim cheirando malbec essencial kayak pode ter certeza vai desgraçar vida,-1
cade moreninha chero malbec,1
gastando dinheiro igual filho puta perfume não aguento cheiro malbec,-1
malbec segredo kkrosto_expressando_desagrado,1
ganhei malbec colegas trabalhorosto_babando nunca triste,1
imagina ter aturar cheiro dois malbec,-1
malbec não quero guerra ninguém,1
19800 malbec boy gosta ... queria 130 kkkkkkkkkkkkkkkkk,0
passei creme malbec hoje todo mundo serviço elogiou kkk adoreiiii,1
imagina namorar alguém usa malbec,-1
imagina namorar alguém usa malbec dar malbec presente não gente,-1
jss viad blz msm. ainda usa malbec homem_decepcionado_pele_morena,-1
ngl malbec mt cheiroso velho,1
amo malbec questão geracional… quer pegar -25 não usa malbec quer pegar +25 pode usar malbec rs refrescante rs,1
falta senso vida pessoa usa malbec manhã,-1
malbec tá acabando rosto_chorando_aos_berrosrosto_chorando_aos_berros,-1
deveria proibido usar perfume forte pegar transporte público. gente tá mistura malbec arbo tô quase vomitando bom dia?,-1
"sempre chego usuários malbec dizendo ""hmmm cheirinho cafajeste""",0
hmm hj vo malbec,1
iniciando cadastro vinhos compramos. mesmos armazenamos. abri simples pac alma mora malbec 2021. apenas degustar momento vejo excelentes escolhas fiz.,0
gente única coisa cheirosa uso lily mãe não gostam malbec indiquem perfume bom aí mim,0
uns cara ver foto consigo sentir cheiro malbec,0
malbec 212 dois costume,0
desculpa coff terminando cntg começar relacionamento malbec rosto_neutro,-1
cheiro malbec fica impregnado ate alma,-1
paguei malbec sexta quase 200 reais hj doido passa aqui vendendo 10 reais homem_decepcionado_pele_morena_escura,-1
smp vejo discussão sobre malbec lembro primeiro dia aula sj cara ensino medio conversando c amgs tirou malbec mochila passou enqnt amgs tavam gastando qnd botar malbec mochila perfume caiu quebrou cheinho,-1
encomendei malbec pro iuri 15 tá merecendo ajuda últimos meses naipe_de_copas,1
pensando vai próximo malbec vou comprar,0
assumido dado kit malbec 300 conto filho puta,-1
dois malbec bom rosto_sorridente_com_olhos_de_coração,1
to indo argentina quinta feira pegar malbec tannat vinho top taninos mãos_aplaudindo_pele_clara,0
vou comprwr perfume bebê invés outro malbec final semana,0
tá dizendo imaginar (nao-mono) comprar dois presentes dia namorados malbec custando 130.. mono namorar questão economia,0
encomendei malbec não vivo espetáculo fragrância rosto_sorridente_com_olhos_de_coração,1
cheiro malbec vai exalar nesse in the soop,0
borrifando malbec ****** pisca,1
primeiro malbec eh mt fedido,-1
pai usa malbec?,0
vou comprar malbec,0
vinho malbec eh mt bom puta pariu,0
oqueeeeee usa malbec? kkkkkkkkkkkkkkkkkkkkkkme namora anel,1
malbec tô vendendo,0
malbec cheiro velho rico,1
mudar visual comprei malbec vou começar ir academia novamente sobre,1
see realmente!!fogofogo,0
kit malbec comprei pro breno vale casa,0
malbec mt melhor,0
dar malbec pro namorado motivo término total,-1
malbec = perfume homem não presta,-1
tropa tb uai cheiro malbec  sb,0
212 malbec melhores fragrâncias,1
cadê malbec caralho rolando_no_chão_de_rirrolando_no_chão_de_rirrolando_no_chão_de_rirrolando_no_chão_de_rirrolando_no_chão_de_rirrolando_no_chão_de_rirrolando_no_chão_de_rirrolando_no_chão_de_rirrolando_no_chão_de_rirrolando_no_chão_de_rirrolando_no_chão_de_rir aí gabi... viveu sabe,1
ganhei malbec brabo presente rosto_sorridente_com_3_coraçõesmãos_de_coração,1
senti cheiro malbec dessa foto juro,0
não usa nunca malbec,0
quer malbec?,0
imagina namorar alguém dar malbec presente ficar sentindo futum,-1
não dei malbec falta dinheiro viu,-1
jogou pétalas rosas cama balões corações cesta chocolate kit malbec tudo bomrosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_corações,1
segundo mina restaurante malbec perfume cafajeste taxista (?),0
pode uva malbec tão boa,0
kaiak essencial malbec odeio cheiros,-1
excelente!,0
cara trabalhei hj dia inteiro dor enjoo.. bota casaco ranier so cheira malbec forte ai mermo quase vomitei.,-1
lindo es!!rosto_sorridente_com_3_coraçõesrosto_sorridente_com_3_corações,0
péssima adivinhar cheiro personagem. nunca nem cherei pinho!!! falam cheiro amadeirado penso malbec,-1
pprt malbec ficar feliz,-1
malbec falha nunk,1
ô perfume ruim porra malbec,-1
maior pesadelo naylinha tal malbec malboro sla,-1
pai mandou vir logo 2 malbec kkk enjoadoooo,1
meta ganhar malbec amada,1
malbec x puro cheiroso demais!,1
pensei malbec silhueta_falando outro kkk,0
homem fácil mentir cortar cabelo usar malbec,0
aproveitei fiz cartão passei malbec nele azar kkk,0
porque vi tweet falando malbec aí nada veio mente kkkkkkkkkkkkkkkkkkk,1
comprei brabo malbec magnétic,1
piorou amg 1 milion mam cheiro malbec rosto_chorando_aos_berrosrosto_chorando_aos_berros,-1
primeiro malbec extinguido face terra. perfume fedido caramba.,-1
teoria malbec dura mais não sei porque,0
account is temporarily unavailable because it violates the twitter media policy. learn more.,0
pai dando opinião sobre presente “é gostei” rosto_de_palhaço mano????? ganhou malbec carteira gucci,0
acho olfato consegue identificar silver scent malbec porque passo dia sentindo cheiro dessas pragas,-1
malbec perfume homem pilantra,0
deixei malbec cair chão... coração veio boca rosto_ruborizadorosto_ruborizadorosto_risonho_com_gota_de_suor,-1
perfume acabou perdi vontade viver (um malbec ia salvar agr,-1
homem usa malbec merece morte,-1
experimenta malbec vert dps,0
cheirosão malbec rosto_com_a_mão_sobre_a_boca,1
sdd dormir sentindo cheirinho malbec rosto_sonolento,-1
malbec mo chero homem pobre,-1
brecadin malbec 1° fragrância qualquer dessas cb rosto_vomitando,-1
irmao ta mania boba fumar escondido quarto ai taca perfume dixavarrosto_de_palhaço quarto ta mistura maconha malbec,0
gata passa energia sofre homem fede malbec,-1
qqr malbec presente tô aceitando bb,0
ganhei malbec mim msm achei conceito,1
peguei vidro malbec black ficou grudado alma. perfume vagabund*,-1
namorar duas pessoas usam malbec,0
#promoção #oferta [parcelado] kit presente malbec vert desodorante colônia 100ml + - r$ 15190 #beleza #saude,0
imagina presentear malbec,0
malbec mlhr perfume masculino sim,1
malbec grudou mim jeito tô delirando tanto tô sentindo cheiro,0
kit presente malbec vert (2 itens) fogo r$ 15190 7x carrinho_de_compras  carro frete grátis todo brasil asterisco_de_oito_pontas,0
vinhos não têm definições seco suave. cultura brasileira diferenciar com açúcar. mais precisar saber intolerância tanino. sim merlot carmenère têm menos cabernet malbec.,0
povo twitter pega umas coisas cristo tempos tempos né? agora perfume malbec,0
namorada roubou malbec black,0
usa kayak aventura malbec saia perto mim,-1
ganhei malbec amada macaco_que_não_fala_nadamacaco_que_não_fala_nadamacaco_que_não_fala_nadamacaco_que_não_fala_nadagota_de_sanguegota_de_sanguegota_de_sangue,1
malbec não cigarro???????????!,0
única não gosta desse perfumes linha malbec?,0
to cheirando malbec desde ontem ja tomei banho,0
alô alô fiz rifa primo valor r$500 prêmio 1 malbec 11 itens make 1 havaianas. insta detalhes vão lá pessoas dois_corações,0
praticamente doar rim comprar malbec pro pai,-1
cara lado parece passou meio litro malbec vou desmaiar,-1
mandei vim malbec!rosto_com_olho_piscando,0
8 banhos meio malbec corpo cheiro fiel nunca sai mim,0
kkk pior cara usaria malbec msm rosto_sorridente_com_lágrima,-1
não queria pensar isso jimin br usaria malbec cara deq usaria perfume fendendo horroroso dá ânsia rosto_chorando_aos_berros,-1
deus livre namorar ganhar malbec,-1
gente básica usa malbec criativos,0
imagina namorar 1 pessoa usa malbec agr imagina 2 misericórdia,-1
pode deixar malbec carinho?,0
mim homem cachorro cheiro próprio (malbec arbo,0
passei malbec bagulho verdade kkk mt bom,1
dei kit malbec coração_vermelho,1
confundi malbec marlboro preciso fumar,0
não gosto perfume kkkkkkkkkk aliás acabei comprar 2 malbec,1
thayná deu malbec deixou c cheiro vagabundo,0
gracas deus malbec compro mim,1
momento malbec acabar troco outro,0
falou tudo perfume horrível cheiro horroroso hater numero 1 malbec asqueroso,-1
mega promoção malbec sport coração_vermelho,0
ganhei kit malbec perfeito,1
malbec perfume fedorento existe,-1
colega trabalho simplesmente empaturrou malbec horário almoço tô aqui simplesmente passando mal,-1
mds primeiro presente joão deu exatamente ursinho cheiro malbec uns guloseimas kkkkkkkkkkkkkkk,1
tortura deve ter 2 namorados usando malbec,-1
malbec valor,0
imagine namorar duas pessoas usam malbec rosto_nauseado,-1
malbec,0
hahahahahahahahaahahah ainda bem uso invictus paco rabanne amo malbec.,1
galera usa não mt diferente usa malbec não viu,0
ganhei kitzinho malbec gata coração_vermelho,1
imagina namorar alguem usa malbec,-1
malbec r$130 ano 2003 né?,0
achando vinho malbec vez perfume,0
vinho malbec argentino noite,0
todo bobo malbec kkk,1
prefiro malbec pedi separar,0
cheiro homem não presta (depende malbec,0
abraçar roupa ficou malbec kkk,1
linha malbec inteira inclusive rosto_com_olhar_maravilhado,1
fiz contrato filé vinho malbec veio aqui,0
malbec signature bom putaria viu,1
imagina namorar alguem usa malbec rosto_nauseado,-1
mistura explosiva roupa masculina shein + malbec,0
malbec perfume homem pobre (e gostoso),1
vitória deu malbec dia namorados. grato demais mulher coração_vermelho,1
mentira usa malbec??? não lembro ter dito kkk,0
imagina namorar alguém usa malbec rosto_nauseado,-1
fala onde achou malbec 130 porque beirou 200 reais,0
agora imagine namorar alguém quer malbec,0
noir eh maravilhoso… eh versão deluxe malbec original amadeirado cítrico medida certa,1
começar facil namorar duas pessoas namorar so usa malbec,0
não amores podia jurar malbec cigarro,0
primeiro pessoa der malbec termino namoro,-1
alguém desse malbec presente traia raiva,-1
odiar dar malbec presente,-1
adivinhe usa malbec,0
cheiro malbec mt bom puta pariu,1
chegou malbec agr sim rosto_sorridente_com_3_corações,1
uso malbec 150 conto intankavel,-1
sabião malbec perfume homem cafajeste?,0
imagina namorar alguém cheira malbec,0
malbec irmão não presta nem nascer novo,0
pode malbec ouvi tbm rosto_chorando_de_rirrosto_chorando_de_rirrosto_chorando_de_rir,0
onde malbec ta 130???,0
amiga mora brasil ta querendo dar malbec alfazema custando menos 15 reais. porfavor viu!,0
imagina namorar alguém usa malbec ???? rosto_nauseadorosto_com_máscara_médica,-1
lacoste malbec não dá mim,1
[13/6 1028] tatielle não acredito comprou trem original [13/6 1028] tatielle kariny juro tudo vida kariny não gasto dinheiro homem tão cedo kariny ter tomado vergonha malbec kariny filha puta ainda esqueceu bh,0
usuários perfume malbec,0
10/10 porque usei dois outros perfumes vida (malbec comum gold),0
lembrando cara não gostou disse malbec perfume homem não presta,0
"""cara malbec bom comendo perfume""",1
malbec pior perfume mundo,-1
